eventID,Zone,QuakeProb,Mq,Slip,NumSubfaults
4487,java,0.252856E-04,8.300,0.505189E+01,14
4488,java,0.252856E-04,8.300,0.505189E+01,14
4489,java,0.252856E-04,8.300,0.505189E+01,14
4490,java,0.252856E-04,8.300,0.505189E+01,14
4491,java,0.252856E-04,8.300,0.505189E+01,14
4492,java,0.252856E-04,8.300,0.505189E+01,14
4493,java,0.252856E-04,8.300,0.505189E+01,14
4494,java,0.252856E-04,8.300,0.505189E+01,14
4495,java,0.252856E-04,8.300,0.505189E+01,14
4496,java,0.252856E-04,8.300,0.505189E+01,14
4497,java,0.252856E-04,8.300,0.505189E+01,14
4498,java,0.252856E-04,8.300,0.505189E+01,7
4499,java,0.252856E-04,8.300,0.505189E+01,14
4500,java,0.252856E-04,8.300,0.505189E+01,14
4501,java,0.252856E-04,8.300,0.505189E+01,14
4502,java,0.252856E-04,8.300,0.505189E+01,14
4503,java,0.252856E-04,8.300,0.505189E+01,14
4504,java,0.252856E-04,8.300,0.505189E+01,14
4505,java,0.252856E-04,8.300,0.505189E+01,14
4506,java,0.252856E-04,8.300,0.505189E+01,14
4507,java,0.252856E-04,8.300,0.505189E+01,14
4508,java,0.252856E-04,8.300,0.505189E+01,14
4509,java,0.252856E-04,8.300,0.505189E+01,14
4510,java,0.252856E-04,8.300,0.505189E+01,14
4511,java,0.252856E-04,8.300,0.505189E+01,7
4512,java,0.252856E-04,8.300,0.505189E+01,14
4513,java,0.252856E-04,8.300,0.505189E+01,14
4514,java,0.252856E-04,8.300,0.505189E+01,14
4515,java,0.252856E-04,8.300,0.505189E+01,14
4516,java,0.252856E-04,8.300,0.505189E+01,14
4517,java,0.252856E-04,8.300,0.505189E+01,14
4518,java,0.252856E-04,8.300,0.505189E+01,14
4519,java,0.252856E-04,8.300,0.505189E+01,14
4520,java,0.252856E-04,8.300,0.505189E+01,14
4521,java,0.252856E-04,8.300,0.505189E+01,14
4522,java,0.252856E-04,8.300,0.505189E+01,14
4523,java,0.252856E-04,8.300,0.505189E+01,14
4524,java,0.252856E-04,8.300,0.505189E+01,7
4525,java,0.252856E-04,8.300,0.505189E+01,14
4526,java,0.252856E-04,8.300,0.505189E+01,14
4527,java,0.252856E-04,8.300,0.505189E+01,14
4528,java,0.252856E-04,8.300,0.505189E+01,14
4529,java,0.252856E-04,8.300,0.505189E+01,14
4530,java,0.252856E-04,8.300,0.505189E+01,14
4531,java,0.252856E-04,8.300,0.505189E+01,14
4532,java,0.252856E-04,8.300,0.505189E+01,14
4533,java,0.252856E-04,8.300,0.505189E+01,14
4534,java,0.252856E-04,8.300,0.505189E+01,14
4535,java,0.252856E-04,8.300,0.505189E+01,14
4536,java,0.252856E-04,8.300,0.505189E+01,14
4537,java,0.252856E-04,8.300,0.505189E+01,7
4538,java,0.252856E-04,8.300,0.505189E+01,14
4539,java,0.252856E-04,8.300,0.505189E+01,14
4540,java,0.252856E-04,8.300,0.505189E+01,14
4541,java,0.252856E-04,8.300,0.505189E+01,14
4542,java,0.252856E-04,8.300,0.505189E+01,14
4543,java,0.252856E-04,8.300,0.505189E+01,14
4544,java,0.252856E-04,8.300,0.505189E+01,14
4545,java,0.252856E-04,8.300,0.505189E+01,14
4546,java,0.252856E-04,8.300,0.505189E+01,14
4547,java,0.252856E-04,8.300,0.505189E+01,14
4548,java,0.252856E-04,8.300,0.505189E+01,14
4549,java,0.252856E-04,8.300,0.505189E+01,14
4550,java,0.252856E-04,8.300,0.505189E+01,7
4551,java,0.252856E-04,8.300,0.505189E+01,14
4552,java,0.252856E-04,8.300,0.505189E+01,14
4553,java,0.252856E-04,8.300,0.505189E+01,14
4554,java,0.252856E-04,8.300,0.505189E+01,14
4555,java,0.252856E-04,8.300,0.505189E+01,14
4556,java,0.252856E-04,8.300,0.505189E+01,14
4557,java,0.252856E-04,8.300,0.505189E+01,14
4558,java,0.252856E-04,8.300,0.505189E+01,14
4559,java,0.252856E-04,8.300,0.505189E+01,14
4560,java,0.252856E-04,8.300,0.505189E+01,14
4561,java,0.252856E-04,8.300,0.505189E+01,14
4562,java,0.252856E-04,8.300,0.505189E+01,14
4563,java,0.252856E-04,8.300,0.505189E+01,7
4564,java,0.252856E-04,8.300,0.505189E+01,14
4565,java,0.252856E-04,8.300,0.505189E+01,14
4566,java,0.252856E-04,8.300,0.505189E+01,14
4567,java,0.252856E-04,8.300,0.505189E+01,14
4568,java,0.252856E-04,8.300,0.505189E+01,14
4569,java,0.252856E-04,8.300,0.505189E+01,14
4570,java,0.252856E-04,8.300,0.505189E+01,14
4571,java,0.252856E-04,8.300,0.505189E+01,14
4572,java,0.252856E-04,8.300,0.505189E+01,14
4573,java,0.252856E-04,8.300,0.505189E+01,14
4574,java,0.252856E-04,8.300,0.505189E+01,14
4575,java,0.252856E-04,8.300,0.505189E+01,14
4576,java,0.252856E-04,8.300,0.505189E+01,7
4577,java,0.252856E-04,8.300,0.505189E+01,14
4578,java,0.252856E-04,8.300,0.505189E+01,14
4579,java,0.252856E-04,8.300,0.505189E+01,14
4580,java,0.252856E-04,8.300,0.505189E+01,14
4581,java,0.252856E-04,8.300,0.505189E+01,14
4582,java,0.252856E-04,8.300,0.505189E+01,14
4583,java,0.252856E-04,8.300,0.505189E+01,14
4584,java,0.252856E-04,8.300,0.505189E+01,14
4585,java,0.252856E-04,8.300,0.505189E+01,14
4586,java,0.252856E-04,8.300,0.505189E+01,14
4587,java,0.252856E-04,8.300,0.505189E+01,14
4588,java,0.252856E-04,8.300,0.505189E+01,14
4589,java,0.252856E-04,8.300,0.505189E+01,7
4590,java,0.252856E-04,8.300,0.505189E+01,14
4591,java,0.252856E-04,8.300,0.505189E+01,14
4592,java,0.252856E-04,8.300,0.505189E+01,14
4593,java,0.252856E-04,8.300,0.505189E+01,14
4594,java,0.252856E-04,8.300,0.505189E+01,14
4595,java,0.252856E-04,8.300,0.505189E+01,14
4596,java,0.252856E-04,8.300,0.505189E+01,14
4597,java,0.252856E-04,8.300,0.505189E+01,14
4598,java,0.252856E-04,8.300,0.505189E+01,14
4599,java,0.252856E-04,8.300,0.505189E+01,14
4600,java,0.252856E-04,8.300,0.505189E+01,14
4601,java,0.252856E-04,8.300,0.505189E+01,14
4602,java,0.252856E-04,8.300,0.505189E+01,7
4603,java,0.252856E-04,8.300,0.505189E+01,14
4604,java,0.252856E-04,8.300,0.505189E+01,14
4605,java,0.252856E-04,8.300,0.505189E+01,14
4606,java,0.252856E-04,8.300,0.505189E+01,14
4607,java,0.252856E-04,8.300,0.505189E+01,14
4608,java,0.252856E-04,8.300,0.505189E+01,14
4609,java,0.252856E-04,8.300,0.505189E+01,14
4610,java,0.252856E-04,8.300,0.505189E+01,14
4611,java,0.252856E-04,8.300,0.505189E+01,14
4612,java,0.252856E-04,8.300,0.505189E+01,14
4613,java,0.252856E-04,8.300,0.505189E+01,14
4614,java,0.252856E-04,8.300,0.505189E+01,14
4615,java,0.252856E-04,8.300,0.505189E+01,7
4616,java,0.252856E-04,8.300,0.505189E+01,14
4617,java,0.252856E-04,8.300,0.505189E+01,14
4618,java,0.252856E-04,8.300,0.505189E+01,14
4619,java,0.252856E-04,8.300,0.505189E+01,14
4620,java,0.252856E-04,8.300,0.505189E+01,14
4621,java,0.252856E-04,8.300,0.505189E+01,14
4622,java,0.252856E-04,8.300,0.505189E+01,14
4623,java,0.252856E-04,8.300,0.505189E+01,14
4624,java,0.252856E-04,8.300,0.505189E+01,14
4625,java,0.252856E-04,8.300,0.505189E+01,14
4626,java,0.252856E-04,8.300,0.505189E+01,14
4627,java,0.252856E-04,8.300,0.505189E+01,14
4628,java,0.252856E-04,8.300,0.505189E+01,7
4629,java,0.252856E-04,8.300,0.505189E+01,14
4630,java,0.252856E-04,8.300,0.505189E+01,14
4631,java,0.252856E-04,8.300,0.505189E+01,14
4632,java,0.252856E-04,8.300,0.505189E+01,14
4633,java,0.252856E-04,8.300,0.505189E+01,14
4634,java,0.252856E-04,8.300,0.505189E+01,14
4635,java,0.252856E-04,8.300,0.505189E+01,14
4636,java,0.252856E-04,8.300,0.505189E+01,14
4637,java,0.252856E-04,8.300,0.505189E+01,14
4638,java,0.252856E-04,8.300,0.505189E+01,14
4639,java,0.252856E-04,8.300,0.505189E+01,14
4640,java,0.252856E-04,8.300,0.505189E+01,14
4641,java,0.252856E-04,8.300,0.505189E+01,7
4642,java,0.252856E-04,8.300,0.505189E+01,14
4643,java,0.252856E-04,8.300,0.505189E+01,14
4644,java,0.252856E-04,8.300,0.505189E+01,14
4645,java,0.252856E-04,8.300,0.505189E+01,14
4646,java,0.252856E-04,8.300,0.505189E+01,14
4647,java,0.252856E-04,8.300,0.505189E+01,14
4648,java,0.252856E-04,8.300,0.505189E+01,14
4649,java,0.252856E-04,8.300,0.505189E+01,14
4650,java,0.252856E-04,8.300,0.505189E+01,14
4651,java,0.252856E-04,8.300,0.505189E+01,14
4652,java,0.252856E-04,8.300,0.505189E+01,14
4653,java,0.252856E-04,8.300,0.505189E+01,14
4654,java,0.252856E-04,8.300,0.505189E+01,7
4655,java,0.252856E-04,8.300,0.505189E+01,14
4656,java,0.252856E-04,8.300,0.505189E+01,14
4657,java,0.252856E-04,8.300,0.505189E+01,14
4658,java,0.252856E-04,8.300,0.505189E+01,14
4659,java,0.252856E-04,8.300,0.505189E+01,14
4660,java,0.252856E-04,8.300,0.505189E+01,14
4661,java,0.252856E-04,8.300,0.505189E+01,14
4662,java,0.252856E-04,8.300,0.505189E+01,14
4663,java,0.252856E-04,8.300,0.505189E+01,14
4664,java,0.252856E-04,8.300,0.505189E+01,14
4665,java,0.252856E-04,8.300,0.505189E+01,14
4666,java,0.252856E-04,8.300,0.505189E+01,14
4667,java,0.252856E-04,8.300,0.505189E+01,7
4668,java,0.252856E-04,8.300,0.505189E+01,14
4669,java,0.252856E-04,8.300,0.505189E+01,14
4670,java,0.252856E-04,8.300,0.505189E+01,14
4671,java,0.252856E-04,8.300,0.505189E+01,14
4672,java,0.252856E-04,8.300,0.505189E+01,14
4673,java,0.252856E-04,8.300,0.505189E+01,14
4674,java,0.252856E-04,8.300,0.505189E+01,14
4675,java,0.252856E-04,8.300,0.505189E+01,14
4676,java,0.252856E-04,8.300,0.505189E+01,14
4677,java,0.252856E-04,8.300,0.505189E+01,14
4678,java,0.252856E-04,8.300,0.505189E+01,14
4679,java,0.252856E-04,8.300,0.505189E+01,14
4680,java,0.252856E-04,8.300,0.505189E+01,7
4681,java,0.252856E-04,8.300,0.505189E+01,14
4682,java,0.252856E-04,8.300,0.505189E+01,14
4683,java,0.252856E-04,8.300,0.505189E+01,14
4684,java,0.252856E-04,8.300,0.505189E+01,14
4685,java,0.252856E-04,8.300,0.505189E+01,14
4686,java,0.252856E-04,8.300,0.505189E+01,14
4687,java,0.252856E-04,8.300,0.505189E+01,14
4688,java,0.252856E-04,8.300,0.505189E+01,14
4689,java,0.252856E-04,8.300,0.505189E+01,14
4690,java,0.252856E-04,8.300,0.505189E+01,14
4691,java,0.252856E-04,8.300,0.505189E+01,14
4692,java,0.252856E-04,8.300,0.505189E+01,14
4693,java,0.252856E-04,8.300,0.505189E+01,7
4694,java,0.252856E-04,8.300,0.505189E+01,14
4695,java,0.252856E-04,8.300,0.505189E+01,14
4696,java,0.252856E-04,8.300,0.505189E+01,14
4697,java,0.252856E-04,8.300,0.505189E+01,14
4698,java,0.252856E-04,8.300,0.505189E+01,14
4699,java,0.252856E-04,8.300,0.505189E+01,14
4700,java,0.252856E-04,8.300,0.505189E+01,14
4701,java,0.252856E-04,8.300,0.505189E+01,14
4702,java,0.252856E-04,8.300,0.505189E+01,14
4703,java,0.252856E-04,8.300,0.505189E+01,14
4704,java,0.252856E-04,8.300,0.505189E+01,14
4705,java,0.252856E-04,8.300,0.505189E+01,14
4706,java,0.252856E-04,8.300,0.505189E+01,7
4707,java,0.252856E-04,8.300,0.505189E+01,14
4708,java,0.252856E-04,8.300,0.505189E+01,14
4709,java,0.252856E-04,8.300,0.505189E+01,14
4710,java,0.252856E-04,8.300,0.505189E+01,14
4711,java,0.252856E-04,8.300,0.505189E+01,14
4712,java,0.252856E-04,8.300,0.505189E+01,14
4713,java,0.252856E-04,8.300,0.505189E+01,14
4714,java,0.252856E-04,8.300,0.505189E+01,14
4715,java,0.252856E-04,8.300,0.505189E+01,14
4716,java,0.252856E-04,8.300,0.505189E+01,14
4717,java,0.252856E-04,8.300,0.505189E+01,14
4718,java,0.252856E-04,8.300,0.505189E+01,14
4719,java,0.252856E-04,8.300,0.505189E+01,7
4720,java,0.252856E-04,8.300,0.505189E+01,14
4721,java,0.252856E-04,8.300,0.505189E+01,14
4722,java,0.252856E-04,8.300,0.505189E+01,14
4723,java,0.252856E-04,8.300,0.505189E+01,14
4724,java,0.252856E-04,8.300,0.505189E+01,14
4725,java,0.252856E-04,8.300,0.505189E+01,14
4726,java,0.252856E-04,8.300,0.505189E+01,14
4727,java,0.252856E-04,8.300,0.505189E+01,14
4728,java,0.252856E-04,8.300,0.505189E+01,14
4729,java,0.252856E-04,8.300,0.505189E+01,14
4730,java,0.252856E-04,8.300,0.505189E+01,14
4731,java,0.252856E-04,8.300,0.505189E+01,14
4732,java,0.252856E-04,8.300,0.505189E+01,7
4733,java,0.252856E-04,8.300,0.505189E+01,14
4734,java,0.252856E-04,8.300,0.505189E+01,14
4735,java,0.252856E-04,8.300,0.505189E+01,14
4736,java,0.252856E-04,8.300,0.505189E+01,14
4737,java,0.252856E-04,8.300,0.505189E+01,14
4738,java,0.252856E-04,8.300,0.505189E+01,14
4739,java,0.252856E-04,8.300,0.505189E+01,14
4740,java,0.252856E-04,8.300,0.505189E+01,14
4741,java,0.252856E-04,8.300,0.505189E+01,14
4742,java,0.252856E-04,8.300,0.505189E+01,14
4743,java,0.252856E-04,8.300,0.505189E+01,14
4744,java,0.252856E-04,8.300,0.505189E+01,14
4745,java,0.252856E-04,8.300,0.505189E+01,7
4746,java,0.252856E-04,8.300,0.505189E+01,14
4747,java,0.252856E-04,8.300,0.505189E+01,14
4748,java,0.252856E-04,8.300,0.505189E+01,14
4749,java,0.252856E-04,8.300,0.505189E+01,14
4750,java,0.252856E-04,8.300,0.505189E+01,14
4751,java,0.252856E-04,8.300,0.505189E+01,14
4752,java,0.252856E-04,8.300,0.505189E+01,14
4753,java,0.252856E-04,8.300,0.505189E+01,14
4754,java,0.252856E-04,8.300,0.505189E+01,14
4755,java,0.252856E-04,8.300,0.505189E+01,14
4756,java,0.252856E-04,8.300,0.505189E+01,14
4757,java,0.252856E-04,8.300,0.505189E+01,14
4758,java,0.252856E-04,8.300,0.505189E+01,7
4759,java,0.252856E-04,8.300,0.505189E+01,14
4760,java,0.252856E-04,8.300,0.505189E+01,14
4761,java,0.252856E-04,8.300,0.505189E+01,14
4762,java,0.252856E-04,8.300,0.505189E+01,14
4763,java,0.252856E-04,8.300,0.505189E+01,14
4764,java,0.252856E-04,8.300,0.505189E+01,14
4765,java,0.252856E-04,8.300,0.505189E+01,14
4766,java,0.252856E-04,8.300,0.505189E+01,14
4767,java,0.252856E-04,8.300,0.505189E+01,14
4768,java,0.252856E-04,8.300,0.505189E+01,14
4769,java,0.252856E-04,8.300,0.505189E+01,14
4770,java,0.252856E-04,8.300,0.505189E+01,14
4771,java,0.252856E-04,8.300,0.505189E+01,7
4772,java,0.252856E-04,8.300,0.505189E+01,14
4773,java,0.252856E-04,8.300,0.505189E+01,14
4774,java,0.252856E-04,8.300,0.505189E+01,14
4775,java,0.252856E-04,8.300,0.505189E+01,14
4776,java,0.252856E-04,8.300,0.505189E+01,14
4777,java,0.252856E-04,8.300,0.505189E+01,14
4778,java,0.252856E-04,8.300,0.505189E+01,14
4779,java,0.252856E-04,8.300,0.505189E+01,14
4780,java,0.252856E-04,8.300,0.505189E+01,14
4781,java,0.252856E-04,8.300,0.505189E+01,14
4782,java,0.252856E-04,8.300,0.505189E+01,14
4783,java,0.252856E-04,8.300,0.505189E+01,14
4784,java,0.252856E-04,8.300,0.505189E+01,7
4785,java,0.252856E-04,8.300,0.505189E+01,14
4786,java,0.252856E-04,8.300,0.505189E+01,14
4787,java,0.252856E-04,8.300,0.505189E+01,14
4788,java,0.252856E-04,8.300,0.505189E+01,14
4789,java,0.252856E-04,8.300,0.505189E+01,14
4790,java,0.252856E-04,8.300,0.505189E+01,14
4791,java,0.252856E-04,8.300,0.505189E+01,14
4792,java,0.252856E-04,8.300,0.505189E+01,14
4793,java,0.252856E-04,8.300,0.505189E+01,14
4794,java,0.252856E-04,8.300,0.505189E+01,14
4795,java,0.252856E-04,8.300,0.505189E+01,14
4796,java,0.252856E-04,8.300,0.505189E+01,14
4797,java,0.252856E-04,8.300,0.505189E+01,7
4798,java,0.252856E-04,8.300,0.505189E+01,14
4799,java,0.252856E-04,8.300,0.505189E+01,14
4800,java,0.252856E-04,8.300,0.505189E+01,14
4801,java,0.252856E-04,8.300,0.505189E+01,14
4802,java,0.252856E-04,8.300,0.505189E+01,14
4803,java,0.252856E-04,8.300,0.505189E+01,14
4804,java,0.252856E-04,8.300,0.505189E+01,14
4805,java,0.252856E-04,8.300,0.505189E+01,14
4806,java,0.252856E-04,8.300,0.505189E+01,14
4807,java,0.252856E-04,8.300,0.505189E+01,14
4808,java,0.252856E-04,8.300,0.505189E+01,14
4809,java,0.252856E-04,8.300,0.505189E+01,14
4810,java,0.252856E-04,8.300,0.505189E+01,7
4811,java,0.252856E-04,8.300,0.505189E+01,14
4812,java,0.252856E-04,8.300,0.505189E+01,14
4813,java,0.252856E-04,8.300,0.505189E+01,14
4814,java,0.252856E-04,8.300,0.505189E+01,14
4815,java,0.252856E-04,8.300,0.505189E+01,14
4816,java,0.252856E-04,8.300,0.505189E+01,14
4817,java,0.252856E-04,8.300,0.505189E+01,14
4818,java,0.252856E-04,8.300,0.505189E+01,14
4819,java,0.252856E-04,8.300,0.505189E+01,14
4820,java,0.252856E-04,8.300,0.505189E+01,14
4821,java,0.252856E-04,8.300,0.505189E+01,14
4822,java,0.252856E-04,8.300,0.505189E+01,14
4823,java,0.252856E-04,8.300,0.505189E+01,7
4824,java,0.252856E-04,8.300,0.505189E+01,14
4825,java,0.252856E-04,8.300,0.505189E+01,14
4826,java,0.252856E-04,8.300,0.505189E+01,14
4827,java,0.252856E-04,8.300,0.505189E+01,14
4828,java,0.252856E-04,8.300,0.505189E+01,14
4829,java,0.252856E-04,8.300,0.505189E+01,14
4830,java,0.252856E-04,8.300,0.505189E+01,14
4831,java,0.252856E-04,8.300,0.505189E+01,14
4832,java,0.252856E-04,8.300,0.505189E+01,14
4833,java,0.252856E-04,8.300,0.505189E+01,14
4834,java,0.252856E-04,8.300,0.505189E+01,14
4835,java,0.252856E-04,8.300,0.505189E+01,14
4836,java,0.252856E-04,8.300,0.505189E+01,7
4837,java,0.252856E-04,8.300,0.505189E+01,14
4838,java,0.252856E-04,8.300,0.505189E+01,14
4839,java,0.252856E-04,8.300,0.505189E+01,14
4840,java,0.252856E-04,8.300,0.505189E+01,14
4841,java,0.252856E-04,8.300,0.505189E+01,14
4842,java,0.252856E-04,8.300,0.505189E+01,14
4843,java,0.252856E-04,8.300,0.505189E+01,14
4844,java,0.252856E-04,8.300,0.505189E+01,14
4845,java,0.252856E-04,8.300,0.505189E+01,14
4846,java,0.252856E-04,8.300,0.505189E+01,14
4847,java,0.252856E-04,8.300,0.505189E+01,14
4848,java,0.252856E-04,8.300,0.505189E+01,14
4849,java,0.252856E-04,8.300,0.505189E+01,7
4850,java,0.252856E-04,8.300,0.505189E+01,12
4851,java,0.252856E-04,8.300,0.505189E+01,12
4852,java,0.252856E-04,8.300,0.505189E+01,12
4853,java,0.252856E-04,8.300,0.505189E+01,12
4854,java,0.252856E-04,8.300,0.505189E+01,12
4855,java,0.252856E-04,8.300,0.505189E+01,12
4856,java,0.252856E-04,8.300,0.505189E+01,12
4857,java,0.252856E-04,8.300,0.505189E+01,12
4858,java,0.252856E-04,8.300,0.505189E+01,12
4859,java,0.252856E-04,8.300,0.505189E+01,12
4860,java,0.252856E-04,8.300,0.505189E+01,12
4861,java,0.252856E-04,8.300,0.505189E+01,12
4862,java,0.252856E-04,8.300,0.505189E+01,6
4863,java,0.206136E-04,8.400,0.578701E+01,16
4864,java,0.206136E-04,8.400,0.578701E+01,16
4865,java,0.206136E-04,8.400,0.578701E+01,16
4866,java,0.206136E-04,8.400,0.578701E+01,16
4867,java,0.206136E-04,8.400,0.578701E+01,16
4868,java,0.206136E-04,8.400,0.578701E+01,16
4869,java,0.206136E-04,8.400,0.578701E+01,16
4870,java,0.206136E-04,8.400,0.578701E+01,16
4871,java,0.206136E-04,8.400,0.578701E+01,16
4872,java,0.206136E-04,8.400,0.578701E+01,16
4873,java,0.206136E-04,8.400,0.578701E+01,16
4874,java,0.206136E-04,8.400,0.578701E+01,16
4875,java,0.206136E-04,8.400,0.578701E+01,8
4876,java,0.206136E-04,8.400,0.578701E+01,16
4877,java,0.206136E-04,8.400,0.578701E+01,16
4878,java,0.206136E-04,8.400,0.578701E+01,16
4879,java,0.206136E-04,8.400,0.578701E+01,16
4880,java,0.206136E-04,8.400,0.578701E+01,16
4881,java,0.206136E-04,8.400,0.578701E+01,16
4882,java,0.206136E-04,8.400,0.578701E+01,16
4883,java,0.206136E-04,8.400,0.578701E+01,16
4884,java,0.206136E-04,8.400,0.578701E+01,16
4885,java,0.206136E-04,8.400,0.578701E+01,16
4886,java,0.206136E-04,8.400,0.578701E+01,16
4887,java,0.206136E-04,8.400,0.578701E+01,16
4888,java,0.206136E-04,8.400,0.578701E+01,8
4889,java,0.206136E-04,8.400,0.578701E+01,16
4890,java,0.206136E-04,8.400,0.578701E+01,16
4891,java,0.206136E-04,8.400,0.578701E+01,16
4892,java,0.206136E-04,8.400,0.578701E+01,16
4893,java,0.206136E-04,8.400,0.578701E+01,16
4894,java,0.206136E-04,8.400,0.578701E+01,16
4895,java,0.206136E-04,8.400,0.578701E+01,16
4896,java,0.206136E-04,8.400,0.578701E+01,16
4897,java,0.206136E-04,8.400,0.578701E+01,16
4898,java,0.206136E-04,8.400,0.578701E+01,16
4899,java,0.206136E-04,8.400,0.578701E+01,16
4900,java,0.206136E-04,8.400,0.578701E+01,16
4901,java,0.206136E-04,8.400,0.578701E+01,8
4902,java,0.206136E-04,8.400,0.578701E+01,16
4903,java,0.206136E-04,8.400,0.578701E+01,16
4904,java,0.206136E-04,8.400,0.578701E+01,16
4905,java,0.206136E-04,8.400,0.578701E+01,16
4906,java,0.206136E-04,8.400,0.578701E+01,16
4907,java,0.206136E-04,8.400,0.578701E+01,16
4908,java,0.206136E-04,8.400,0.578701E+01,16
4909,java,0.206136E-04,8.400,0.578701E+01,16
4910,java,0.206136E-04,8.400,0.578701E+01,16
4911,java,0.206136E-04,8.400,0.578701E+01,16
4912,java,0.206136E-04,8.400,0.578701E+01,16
4913,java,0.206136E-04,8.400,0.578701E+01,16
4914,java,0.206136E-04,8.400,0.578701E+01,8
4915,java,0.206136E-04,8.400,0.578701E+01,16
4916,java,0.206136E-04,8.400,0.578701E+01,16
4917,java,0.206136E-04,8.400,0.578701E+01,16
4918,java,0.206136E-04,8.400,0.578701E+01,16
4919,java,0.206136E-04,8.400,0.578701E+01,16
4920,java,0.206136E-04,8.400,0.578701E+01,16
4921,java,0.206136E-04,8.400,0.578701E+01,16
4922,java,0.206136E-04,8.400,0.578701E+01,16
4923,java,0.206136E-04,8.400,0.578701E+01,16
4924,java,0.206136E-04,8.400,0.578701E+01,16
4925,java,0.206136E-04,8.400,0.578701E+01,16
4926,java,0.206136E-04,8.400,0.578701E+01,16
4927,java,0.206136E-04,8.400,0.578701E+01,8
4928,java,0.206136E-04,8.400,0.578701E+01,16
4929,java,0.206136E-04,8.400,0.578701E+01,16
4930,java,0.206136E-04,8.400,0.578701E+01,16
4931,java,0.206136E-04,8.400,0.578701E+01,16
4932,java,0.206136E-04,8.400,0.578701E+01,16
4933,java,0.206136E-04,8.400,0.578701E+01,16
4934,java,0.206136E-04,8.400,0.578701E+01,16
4935,java,0.206136E-04,8.400,0.578701E+01,16
4936,java,0.206136E-04,8.400,0.578701E+01,16
4937,java,0.206136E-04,8.400,0.578701E+01,16
4938,java,0.206136E-04,8.400,0.578701E+01,16
4939,java,0.206136E-04,8.400,0.578701E+01,16
4940,java,0.206136E-04,8.400,0.578701E+01,8
4941,java,0.206136E-04,8.400,0.578701E+01,16
4942,java,0.206136E-04,8.400,0.578701E+01,16
4943,java,0.206136E-04,8.400,0.578701E+01,16
4944,java,0.206136E-04,8.400,0.578701E+01,16
4945,java,0.206136E-04,8.400,0.578701E+01,16
4946,java,0.206136E-04,8.400,0.578701E+01,16
4947,java,0.206136E-04,8.400,0.578701E+01,16
4948,java,0.206136E-04,8.400,0.578701E+01,16
4949,java,0.206136E-04,8.400,0.578701E+01,16
4950,java,0.206136E-04,8.400,0.578701E+01,16
4951,java,0.206136E-04,8.400,0.578701E+01,16
4952,java,0.206136E-04,8.400,0.578701E+01,16
4953,java,0.206136E-04,8.400,0.578701E+01,8
4954,java,0.206136E-04,8.400,0.578701E+01,16
4955,java,0.206136E-04,8.400,0.578701E+01,16
4956,java,0.206136E-04,8.400,0.578701E+01,16
4957,java,0.206136E-04,8.400,0.578701E+01,16
4958,java,0.206136E-04,8.400,0.578701E+01,16
4959,java,0.206136E-04,8.400,0.578701E+01,16
4960,java,0.206136E-04,8.400,0.578701E+01,16
4961,java,0.206136E-04,8.400,0.578701E+01,16
4962,java,0.206136E-04,8.400,0.578701E+01,16
4963,java,0.206136E-04,8.400,0.578701E+01,16
4964,java,0.206136E-04,8.400,0.578701E+01,16
4965,java,0.206136E-04,8.400,0.578701E+01,16
4966,java,0.206136E-04,8.400,0.578701E+01,8
4967,java,0.206136E-04,8.400,0.578701E+01,16
4968,java,0.206136E-04,8.400,0.578701E+01,16
4969,java,0.206136E-04,8.400,0.578701E+01,16
4970,java,0.206136E-04,8.400,0.578701E+01,16
4971,java,0.206136E-04,8.400,0.578701E+01,16
4972,java,0.206136E-04,8.400,0.578701E+01,16
4973,java,0.206136E-04,8.400,0.578701E+01,16
4974,java,0.206136E-04,8.400,0.578701E+01,16
4975,java,0.206136E-04,8.400,0.578701E+01,16
4976,java,0.206136E-04,8.400,0.578701E+01,16
4977,java,0.206136E-04,8.400,0.578701E+01,16
4978,java,0.206136E-04,8.400,0.578701E+01,16
4979,java,0.206136E-04,8.400,0.578701E+01,8
4980,java,0.206136E-04,8.400,0.578701E+01,16
4981,java,0.206136E-04,8.400,0.578701E+01,16
4982,java,0.206136E-04,8.400,0.578701E+01,16
4983,java,0.206136E-04,8.400,0.578701E+01,16
4984,java,0.206136E-04,8.400,0.578701E+01,16
4985,java,0.206136E-04,8.400,0.578701E+01,16
4986,java,0.206136E-04,8.400,0.578701E+01,16
4987,java,0.206136E-04,8.400,0.578701E+01,16
4988,java,0.206136E-04,8.400,0.578701E+01,16
4989,java,0.206136E-04,8.400,0.578701E+01,16
4990,java,0.206136E-04,8.400,0.578701E+01,16
4991,java,0.206136E-04,8.400,0.578701E+01,16
4992,java,0.206136E-04,8.400,0.578701E+01,8
4993,java,0.206136E-04,8.400,0.578701E+01,16
4994,java,0.206136E-04,8.400,0.578701E+01,16
4995,java,0.206136E-04,8.400,0.578701E+01,16
4996,java,0.206136E-04,8.400,0.578701E+01,16
4997,java,0.206136E-04,8.400,0.578701E+01,16
4998,java,0.206136E-04,8.400,0.578701E+01,16
4999,java,0.206136E-04,8.400,0.578701E+01,16
5000,java,0.206136E-04,8.400,0.578701E+01,16
5001,java,0.206136E-04,8.400,0.578701E+01,16
5002,java,0.206136E-04,8.400,0.578701E+01,16
5003,java,0.206136E-04,8.400,0.578701E+01,16
